"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AFM",15.6305941316225,-22.696226801653,3.11148931299418,-7.29432902336164,NA,NA
"AFP",0.549353753190196,2.05209988041053,3.43052023276059,0.598189120359504,0.549713750018785,NA
"AGAP12P",29.6404419791167,1.56810540058384,1.57192270062394,0.997571572674292,NA,NA
"AGAP13P",13.3097690926855,-0.000202347505203931,1.67429384196858,-0.000120855431783717,NA,NA
"AGAP6",456.85058648478,1.04997906347057,0.616343739627167,1.70356084756489,NA,NA
"AGR2",6.0135906920393,3.72786535324531,2.26435816530269,1.64632318789858,NA,NA
"AHCYP2",0.862198037930733,1.02113733800886,3.40278017404272,0.300089128824237,0.764109171235954,NA
"AHCYP7",1.56792636073839,0.620769810550919,3.36497622333333,0.184479701891025,0.853637149416885,NA
"AHSP",11.0423022280878,20.6290504851669,3.36548859070498,6.1295856245484,NA,NA
"AIFM1P1",2.06955308088817,3.88076831336692,3.39000521111578,1.14476765423308,0.252305417658024,NA
"AIMP1P2",1.20149402481784,3.15551610340158,3.40069323875897,0.927903777805357,0.353457484608095,NA
"AK3P2",1.12238594818172,2.07636002246658,3.05712496168891,0.679187160645042,0.497019281465706,NA
"AKIRIN1P1",1.97392246359798,3.80799188280836,3.39086061986914,1.12301634000967,0.261430554798984,NA
"AKR1B10P1",0.982967179982884,0.753156729806915,3.11643021056172,0.241672901018105,0.809033629062067,NA
"AKR1B1P3",1.39697490515634,0.238005904929881,2.80221803588316,0.084934827298287,0.932313203634542,NA
"AKR1D1P1",1.72951637751416,1.93549482833723,2.78426794293039,0.695153939207501,0.486958834613988,NA
"AKR7A2P1",9.36569949214882,-0.248447850891752,2.08597147404701,-0.119104145949674,NA,NA
"ALDH3B2",1.95460482048491,-2.0605197802292,2.8581978879092,-0.720915717188669,0.470961372079266,NA
"ALDH7A1P2",2.07259672421022,3.37874952496562,2.07104692183861,1.63142104089369,0.102801508134767,NA
"ALG1L10P",0.755336433019816,0.225892029047811,3.41371360496863,0.0661719333218307,0.947240941749814,NA
"ALG1L12P",2.22670984193126,-1.51911226910621,3.19435890730854,-0.475560922609715,0.634387220695146,NA
"ALG1L9P",1.07220551845414,-0.196384056095226,2.68788824139827,-0.0730625823910987,0.941756316973113,NA
"ALLC",1.3018483997794,1.92587558959063,3.39175570288095,0.567810820795493,0.570163431474859,NA
"ALOX12B",8.64707197338193,-3.77964567495261,2.72018430913528,-1.38948146353882,NA,NA
"ALOX12P1",1.2976788443474,-1.71958518388121,3.36525835664602,-0.510981625076485,0.609363923436352,NA
"AMD1P2",1.95289433360127,-1.86192991669715,3.3368200869693,-0.557995297369559,0.576847595387165,NA
"AMMECR1LP1",1.47502951027649,2.49633097688525,3.38323921586648,0.737852341382816,0.460604182624087,NA
"ANAPC1P3",6.92212025828998,-6.80748106130386,3.39282360569572,-2.00643530358483,NA,NA
"ANKRD20A18P",3.39806250954842,-1.41300488902982,2.24342227055804,-0.629843479568534,NA,NA
"ANKRD20A9P",1.94000128053999,-0.491502149263798,2.40193213725321,-0.204627825091623,0.837862914107037,NA
"ANKRD26P3",1.90664848954068,3.82463683996747,2.53668202515615,1.50773206970315,0.131623114188596,NA
"ANKRD30A",1.63413699337153,2.1182379151082,3.37740505971982,0.627179114631848,0.530541831978351,NA
"ANKRD30BP1",7.59200286393095,-6.94082421355539,3.39199243001599,-2.04623812014895,NA,NA
"ANKRD36",2581.128101333,1.52592478839812,0.69534567658592,2.19448375071556,NA,NA
"ANP32BP1",1.37183249553361,3.34406664264089,3.3974045921935,0.984300383394086,0.324967841065824,NA
"ANXA3",64.2991579818979,0.594947035106399,0.75015580199497,0.793097958483014,NA,NA
"AOC3",337.438446732082,-1.27288571544201,1.09632011577452,-1.16105295992197,NA,NA
"AP1M2P1",1.21544103134988,1.34606789606145,3.14895808657441,0.427464532411662,0.669041013081174,NA
"APOOP5",0.736916679686903,1.03937155338118,3.41728939548419,0.304150873131983,0.76101295038028,NA
"AQP10",0.633822866720892,-0.817689135165975,3.42957850573644,-0.238422632343385,0.811553315412008,NA
"AQP7P3",1.55892987066935,-0.194109449810739,3.34654593543423,-0.0580029240762692,0.953746299374145,NA
"AQP7P4",1.02985202127244,2.93671128098334,3.40505493968095,0.862456357681708,0.388436439035812,NA
"AQP7P5",0.917041337219158,-3.98127575146605,3.4487844179577,-1.15439971566088,0.248336331695723,NA
"AQP8",2.19929457370774,0.733780587312749,2.26688977847712,0.3236948678668,0.746169056698943,NA
"AREG",0.969379188016541,2.85104770219866,3.40693909488663,0.836835535591965,0.402685019813426,NA
"ARF1P2",20.1035937275817,1.52730848733527,1.34519352088472,1.13538198305532,NA,NA
"ARF4P4",0.884984296558558,1.06751594514242,3.40130758811023,0.313854574303742,0.753631492722101,NA
"ARHGAP16P",9.61088948570889,-3.76762230536815,2.39002617935824,-1.57639373907604,NA,NA
"ARHGAP23P1",1.7429349510263,-2.92547679756203,3.3663668517042,-0.869030894859552,NA,NA
"ARHGAP27P2",0.616976385289802,-2.61115760611244,3.4823946605062,-0.749816680953929,0.453365120797054,NA
"ARHGDIG",7.59200286393095,-6.94082421355539,3.39199243001599,-2.04623812014895,NA,NA
"ARL14EPL",0.775024805306675,1.13379035172508,3.40745087972353,0.33273857547642,0.739331628117599,NA
"ARL4AP2",0.80099601654523,2.58100928689535,3.41360921865724,0.756093952637791,0.449592867469089,NA
"ARL4AP3",1.22248424735908,1.82757824393292,3.12369887247919,0.585068637708483,0.558501565786535,NA
"ARL5AP2",4.11403740364021,4.91548816427652,3.33432203119177,1.47420918504371,NA,NA
"ARL5AP3",1.36500087777272,1.82269932799859,3.38257307214881,0.538849949172187,0.589990395037016,NA
"ARMH2",1.89977875826202,1.787899209358,2.48960443989322,0.718145895271089,0.472667334175802,NA
"ARMS2",1.50798312971273,-0.106581409525794,3.35110183602863,-0.0318048853006817,0.974627650702315,NA
"ARPC1BP1",0.598914290649547,0.374455370127178,3.41950956147685,0.109505577742984,0.912801497977025,NA
"ARPC3P2",1.00734244915202,-0.742901191595832,3.24334841141212,-0.229053773249227,0.818827121903231,NA
"ARPC3P3",1.47723316413319,2.49985149147424,2.87799491576469,0.868608724004652,0.385061181130262,NA
"ARPC3P4",1.62659687850325,0.513838092451536,2.48906560013942,0.206438147882785,0.836448674821215,NA
"ART1",1.19522676459266,2.56510633352939,3.3925239821184,0.756105586003156,0.449585893095534,NA
"ASB15",9.041650520115,-4.290061324464,2.14119947099606,-2.00357854677981,NA,NA
"ASB5",0.792939994370909,2.56710565249079,3.41398498203583,0.751938179575697,0.452088236657996,NA
"ASCL4",2.22963102222221,2.47599918202426,2.42271538225861,1.02199342116529,0.306784014159126,NA
"ASCL5",1.16919170177337,-4.24632518986497,3.43805855982889,-1.23509391011545,0.216795555614659,NA
"ASIP",1.12866605238931,-0.0742219774584905,2.3223851646999,-0.0319593746061848,0.974504448702263,NA
"ASNSP3",1.48987868714635,1.14599727355325,3.37755176703684,0.339298211425681,0.734385089897602,NA
"ASNSP6",1.70648530652552,1.65257140324861,2.2575313094258,0.732025906506226,0.464152755581347,NA
"ASS1P13",0.866796329973842,0.958333974147757,3.40484428366144,0.281461909652209,0.778356139328155,NA
"ATF1P1",8.65682167499764,-5.24715004189983,3.02137781984418,-1.73667457523417,NA,NA
"ATF4P1",1.00029923314282,-0.923376878778758,3.19394996266635,-0.289101861197572,0.772503429355861,NA
"ATF4P2",1.00029923314282,-0.923376878778758,3.19394996266635,-0.289101861197572,0.772503429355861,NA
"ATF4P3",1.12157121084916,2.00082595269852,3.19027966523131,0.6271631840005,0.53055227339824,NA
"ATG3P1",0.724984630290013,2.44131114035435,3.41754079243731,0.714347330032382,0.475012432138531,NA
"ATOH7",1.90304423580885,1.79437714226481,2.24170156301325,0.800453178902567,0.423448280565523,NA
"ATP1B1P1",26.5663083849151,1.681110674988,1.53645429099342,1.09414948745468,NA,NA
"ATP4B",0.896783526575763,-0.174826279368372,3.40362911875593,-0.0513646679084334,0.959034938515657,NA
"ATP5MC1P2",1.88439979512279,3.80593103981933,3.04461256484862,1.25005430371026,0.211279710960948,NA
"ATP5MC1P3",1.30289263305661,0.292015799307026,3.37362618257387,0.0865584340124595,0.931022506692894,NA
"ATP5MC1P4",1.43392110853043,1.9042962358479,3.38104459074452,0.563227187556426,0.573280191931302,NA
"ATP5MFP6",1.376060932496,1.38755526199888,2.81194165519764,0.493450943206485,0.621693994361419,NA
"ATP5MGP1",0.960505204741431,-0.27169586000712,3.13763102530555,-0.0865926738408196,0.930995289454897,NA
"ATP5PDP4",65.0107897636439,2.38477858540355,1.45677272932572,1.6370285751487,NA,NA
"ATP6V0CP1",7.06859094094806,-2.48653476091676,2.28465709324505,-1.08836234911077,NA,NA
"ATP6V0CP4",1.17544927672527,0.468196815832283,3.38569852546237,0.138286623073844,0.890013897176753,NA
"ATP6V0E1P2",1.29598239762087,1.28583388088203,2.9987435689027,0.428790875690829,0.668075419577039,NA
"ATP6V1E1P3",2.30381692387407,-4.45453252532894,3.41240584139711,-1.30539353534372,0.191758878546361,NA
"ATP6V1G1P5",1.02260465825328,0.12998388441333,3.39700500690527,0.0382642604733008,0.96947698591648,NA
"ATP6V1G2-DDX39B",1.29235695836044,3.19725001952025,3.39992985882129,0.940387052757816,0.347019060950817,NA
"ATP7B",2550.52608303342,2.35539521823326,0.975590935866359,2.41432667282992,NA,NA
"ATP8B5P",1.52401570303581,0.804130104208106,2.72160359091319,0.29546187655429,0.76764107112739,NA
"AXDND1",2.43864510378861,1.23716072745842,2.15838269862324,0.573188771503574,0.566516886204499,NA
"B3GALNT1P1",32.7190998972641,2.09588588617384,1.4560971292817,1.4393860437097,NA,NA
"B3GNTL1P1",0.771452872970589,1.12594668863164,3.40771733458031,0.330410822871348,0.74108956485096,NA
"BANF2",0.677208459177667,2.34477176562616,3.42046938747032,0.685511694452052,0.493021083657863,NA
"BARX1",20.9256052680644,-2.04875845514224,1.74975098775667,-1.17088572572771,NA,NA
"BBIP1P1",2.03226749939285,1.36033072101587,2.52233265053538,0.539314558976642,0.589669824695765,NA
"BBS4",251.734471375659,0.830844223290851,0.625073721172259,1.32919397368472,NA,NA
"BCL2L10",1.8144883660651,1.38916299093813,2.33874564352119,0.593977799503936,0.552526961667716,NA
"BEND3P2",1.30452804451683,1.74694989183562,3.38406690297407,0.516227941681744,0.60569521711964,NA
"BHMT",36.9546096722719,-1.4119308270669,0.872256291475921,-1.61871096931592,NA,NA
"BIN2P1",0.560825157569606,2.07999702421145,3.42948074998289,0.606504942248713,0.544179501487312,NA
"BIN2P2",6.58865632406331,-5.31178654671109,3.13374229994294,-1.69502978812515,NA,NA
"BIRC7",89.1775623807835,-7.98769446208027,2.95370941348892,-2.70429258396316,NA,NA
"BMP10",2.16978622480463,-0.0235861213165082,2.37012169470629,-0.00995143893631634,0.992060031565841,NA
"BMP5",357.669915900693,-1.09470419797681,1.02122662013132,-1.07195031582318,NA,NA
"BMS1P15",0.78060793835524,1.8565337311286,2.75669099698302,0.673464575159288,0.5006517784217,NA
"BNIP3P27",8.9713491210899,1.00313687727669,1.70724365552908,0.58757686638807,NA,NA
"BNIP3P29",2.35765070018588,1.77830277347592,2.42209042214521,0.734201645494681,0.462825850766123,NA
"BNIP3P3",1.61744943248896,2.97943939189587,2.76645188682465,1.07698941235363,0.281484995751796,NA
"BNIP3P32",0.713254373392678,-3.64029349857999,3.46562889369199,-1.05039910799622,0.293534655598367,NA
"BNIP3P39",2.46156303103327,2.39373687660808,3.10274685210534,0.771489583490781,0.440416794255607,NA
"BNIP5",10.2715332864948,-7.37710092257287,3.31450174498254,-2.22570434115482,NA,NA
"BOLA2P3",0.882784184953285,0.791258050126201,3.40353860024501,0.232480997885331,0.816164444443019,NA
"BPIFA4P",1.71319222417585,-0.0575741330214067,2.38017229770104,-0.0241890610511754,0.980701803595418,NA
"BPIFB9P",7.31424902142256,1.65272398993964,1.66010770849781,0.995552265361836,NA,NA
"BPNT2P1",8.15326312603416,-3.53767681253848,2.18425366684629,-1.61962727417385,NA,NA
"BRCA1P1",1.74424658984151,1.65083493857606,3.33693223914813,0.494716350307879,0.620800358444371,NA
"BRI3P3",0.97971393947098,0.27379398781078,3.40207477715662,0.080478533173104,0.93585666889362,NA
"BRS3",1.68751376478642,-0.647584062180801,3.3371974766267,-0.194050267242618,0.846136522323385,NA
"BSNDP2",3.65179271011202,0.239552807040788,2.07095586324962,0.11567257964875,NA,NA
"BSNDP4",6.53354639559718,-5.93912424513024,3.26789935921787,-1.81741344891101,NA,NA
"BTF3L4P1",1.16991205798041,0.235543141208209,3.38354281776937,0.0696143521433232,0.944500613296925,NA
"BTF3P1",0.877829248762006,2.71193236901501,3.41023044458521,0.795234343567907,0.426477197663594,NA
"BTF3P6",1.35017324527578,2.36095793304037,3.38556640136576,0.697359807235783,0.485577648239926,NA
"BTG1P1",10.9361857730861,1.85039188366196,1.58261117687233,1.16920182967419,NA,NA
"BTLA",214.992083168036,4.87322157715877,1.21551567969943,4.00918034916983,NA,NA
"BTN1A1P1",0.947568979189907,1.1911107763182,3.39758832095886,0.350575368113478,0.725906938486611,NA
"BTNL2",1.77372278632292,0.508798829646712,3.34874806735918,0.151937028230359,0.879236603010563,NA
"BUB3P1",0.781380327761678,1.93392861262278,3.25250249771631,0.594597118366751,0.552112806746005,NA
"BUD31P2",0.545286604570287,2.04208495059687,3.43089784492427,0.595204241833656,0.551706955215898,NA
"BZW1P2",13.8125758175002,1.51248856839551,3.09853577213359,0.488130097447299,NA,NA
"C10orf62",3.27428188370896,-0.202454315980828,3.09396256550974,-0.0654352829726217,NA,NA
"C10orf90",1.94192438214321,-1.13482346784403,2.66270912060744,-0.426191302332395,0.669968454726725,NA
"C15orf62",87.4031593432733,-1.01801111620147,0.923638388059137,-1.10217497384517,NA,NA
"C16orf46",1.11652361682593,2.39717059314855,3.07296270498228,0.78008450582949,0.435341135829486,NA
"C17orf64",1.69279678691351,-1.38148139464641,2.89167375146647,-0.477744556745313,0.632832027000706,NA
"C19orf73",1.7208121553026,2.05175029862132,2.43616235495366,0.842205895862943,0.399672714193053,NA
"C19orf85",1.80385023847778,-4.8671444282038,3.41922675245479,-1.42346348475119,0.154601840241736,NA
"C1GALT1P2",0.564240539774696,2.08821018404706,3.42917811646162,0.60895354896344,0.542555228624261,NA
"C1orf185",2.43776102481914,-1.11854284418218,2.14836814436179,-0.520647658604371,0.602612242781266,NA
"C1QTNF9B",1.21686552978048,-0.561828978374165,2.99049211707572,-0.187871746983087,0.850977190984193,NA
"C20orf203",184.228404731707,-2.86721850357962,1.0655297359901,-2.69088548797315,NA,NA
"C22orf31",1.18936120946864,0.257381506347126,2.98227047070234,0.0863038778258473,0.931224855920964,NA
"C22orf42",1.92589908558114,1.30943230243571,2.19588295760554,0.596312429995614,0.550966528775451,NA
"C2orf66",0.681927374212395,2.35425407365514,3.42017370758348,0.688343421983246,0.491236543626975,NA
"C3orf22",3.26239388072057,-1.05686205181984,2.42978286439137,-0.434961521586239,NA,NA
"C3orf84",0.515734669791381,-2.3870282529661,3.49271920138237,-0.683429762123835,0.494335318896438,NA
"C4BPAP1",5.95249490987556,-0.360161799574253,2.18261228758312,-0.165014098758269,NA,NA
"C4BPAP2",1.49040541084126,0.239268522652067,3.35784444839035,0.0712565833020541,0.943193548856017,NA
"C4orf51",0.730840540859061,1.8295893122003,3.38795134017071,0.540028214250595,0.589177575016618,NA
"C5orf49",1.10798686399251,-0.425638211591914,3.07182303688288,-0.138562087230073,0.889796204243036,NA
"C6orf118",2.36146243891093,-0.363122087184562,2.83308698216817,-0.12817188087415,0.898012952313255,NA
"C6orf58",1.71853020225425,1.67209669613469,2.29996192688974,0.727010598125807,0.467219463441555,NA
"C8G",2.16321273319538,-1.19158898251302,2.87394374718332,-0.414618060524277,0.678421524799572,NA
"C8orf89",0.597365945459093,0.0456040113068448,3.42188939083273,0.0133271436034777,0.989366792645659,NA
"C9orf57",2.00057540746947,1.98118754538494,2.32702684472784,0.851381474121609,0.394557479407359,NA
"CA5A",0.930560356065631,0.895058410431179,3.40015754173606,0.263240276206195,0.792365389237656,NA
"CA7",0.866094596262538,-3.90340693112997,3.45230760443096,-1.13066602933065,0.258195684569034,NA
"CA9",0.647180086483526,1.19302678807349,3.41689257656763,0.34915548596846,0.726972582726994,NA
"CACNA1E",16.8397159227202,-1.79507735929029,1.75141320838539,-1.02493081055678,NA,NA
"CACNA1I",22.5792581005389,-1.37337560122546,1.48765328740094,-0.92318258081819,NA,NA
"CACNG1",1.67710504557388,-1.80799870512439,3.3478204559951,-0.540052469625939,0.589160848000928,NA
"CACYBPP3",1.39941865728853,2.05344454997798,2.93505588167936,0.699627071087675,0.484160231881785,NA
"CADM2",41.1580544319982,-2.37973906367357,1.13065834758366,-2.10473753522392,NA,NA
"CALM2P3",1.85643096083982,3.18255147081003,3.36685243883541,0.94526015874663,0.34452607323888,NA
"CALML5",0.629354012999823,2.24099930772801,3.4238234711663,0.654531206588355,0.512769628698362,NA
"CAMK2N2",0.975807736584199,0.986998331932832,3.39734274592392,0.290520682117522,0.771417930699464,NA
"CAMKV",1.90856144085901,3.80762032412003,2.57153447761975,1.48068025424431,0.1386917981713,NA
"CAMP",2.14964093116728,-2.505932944238,2.58420075345712,-0.969712953177336,0.332189592057745,NA
"CAPZA1P5",0.550324211429196,0.959736794218519,3.42125645099482,0.280521734621634,0.779077252775445,NA
"CAPZA3",8.26188546957192,-7.0628784627304,3.39129564272987,-2.08264899519201,NA,NA
"CARD17",1.70421216880759,3.62996685381861,3.35699650818279,1.08131386046141,0.279557523991284,NA
"CARD18",17.4547562465589,-2.24660186387817,1.55874091935141,-1.44129267153196,NA,NA
"CASP12",16.0950889221759,0.888487381285931,1.64288352599181,0.540809720974926,NA,NA
"CATSPERD",1.73854820991147,0.358645204383024,2.78831820123159,0.128624202296787,0.8976550147204,NA
"CATSPERZ",2.09883854377879,0.199415357831402,3.32513201844735,0.0599721625262019,0.952177805856852,NA
"CBLC",1.19930112469984,-1.17592066936515,3.37266335362908,-0.348662331833336,0.727342826523301,NA
"CBLL2",0.736211222308607,1.83982841839184,3.41053247031845,0.539454889933961,0.589573015274184,NA
"CBLN4",0.549353753190196,2.05209988041053,3.43052023276059,0.598189120359504,0.549713750018785,NA
"CBWD4P",2.37154671159339,4.12538998578459,3.38741716416926,1.21785708280082,NA,NA
"CBX1P1",2.40016599645142,1.30953957308133,2.20734457478712,0.593264680122554,0.55300403221946,NA
"CBX1P2",1.31827700634245,1.44900095612126,2.97957343454783,0.486311543565346,0.626746295981805,NA
"CBY2",8.051812398157,-2.354920869697,2.76554190076696,-0.85152239748887,NA,NA
